event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,,,2024-03-24 01:06:00,12,,,true,1,87704,2024-03-24 01:18:00,false,AUTOMATIC,,,88,false,879W00M024,false,LATE,22721000,88,87704,true,,,ARRIVAL,87701,
DEPARTURE,2024-03-24 01:03:00,,2024-03-24 01:03:00,14,,,true,3,86066,2024-03-24 01:17:00,false,AUTOMATIC,, 1,84,false,865L79M124,false,LATE,24676004,84,86066,true,DOWN,DOWN,DEPARTURE,86069,S
ARRIVAL,2024-03-24 01:19:00,,2024-03-24 01:18:30,0,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,84,false,872C81M024,false,ON TIME,24672104,84,87104,true,DOWN,DOWN,ARRIVAL,87103,
ARRIVAL,2024-03-24 00:20:00,,2024-03-24 00:20:00,2,,,true,,37222,2024-03-24 00:18:00,false,MANUAL,I7Q,,05,true,426L411823,false,EARLY,53790125,05,37222,false,,,DESTINATION,,
DEPARTURE,,,,0,,,false,,,2024-03-24 01:18:00,false,AUTOMATIC,,,88,false,545E49M124,true,OFF ROUTE,22788002,88,54209,,,,DEPARTURE,,
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,2,,,false,1,00000,2024-03-24 01:17:00,false,AUTOMATIC,, 2,80,false,892R79M124,false,EARLY,24605004,80,89742,true,DOWN,DOWN,DEPARTURE,89733,
DEPARTURE,2024-03-24 01:17:00,,2024-03-24 01:17:30,0,,,true,2,87219,2024-03-24 01:17:00,false,AUTOMATIC,, 4,84,false,872Z941024,false,ON TIME,24672104,84,87219,true,UP,UP,DEPARTURE,87217,F
DEPARTURE,,,2024-03-24 01:22:30,4,,,false,2,00000,2024-03-24 01:18:00,false,AUTOMATIC,,,84,false,875C831024,false,EARLY,24676004,84,87037,true,DOWN,DOWN,DEPARTURE,87031,A
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:16:00,4,,,true,,87201,2024-03-24 01:20:00,false,AUTOMATIC,,12,88,true,875T01M024,false,LATE,24788005,88,87201,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 01:22:00,,2024-03-24 01:22:00,5,,,false,,00000,2024-03-24 01:17:00,false,AUTOMATIC,, 2,30,false,529I05M024,false,EARLY,22215003,30,87572,true,DOWN,DOWN,DEPARTURE,87574,
ARRIVAL,2024-03-24 01:19:00,,2024-03-24 01:18:30,0,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,30,false,529I07M124,false,ON TIME,22215003,30,52080,true,DOWN,DOWN,ARRIVAL,52082,
ARRIVAL,,,2024-03-24 01:19:30,0,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,,,88,false,629W211024,false,ON TIME,22720000,88,87631,true,,,ARRIVAL,87637,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:16:30,2,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,80,false,871S72M923,false,LATE,24604004,80,89479,true,DOWN,DOWN,ARRIVAL,89478,
DEPARTURE,2024-03-24 01:18:00,,2024-03-24 01:18:00,1,,,true,,87603,2024-03-24 01:17:00,false,AUTOMATIC,, 1,30,false,879I06M124,false,EARLY,22218000,30,87603,true,UP,UP,DEPARTURE,87588,E
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:20:00,1,,,true,,87026,2024-03-24 01:19:00,false,AUTOMATIC,, 2,84,true,872N77M024,false,EARLY,24672404,84,87026,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 01:17:00,,2024-03-24 01:18:00,0,,,false,7,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,21,false,522K26M024,false,ON TIME,21943001,21,50314,true,DOWN,DOWN,DEPARTURE,50311,D
DEPARTURE,2024-03-24 01:14:00,,2024-03-24 01:14:00,4,,,true,,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,88,false,625J161124,false,LATE,22788002,88,62422,true,UP,UP,DEPARTURE,62423,S
DEPARTURE,,,2024-03-24 01:14:30,4,,,false,4,00000,2024-03-24 01:18:00,false,AUTOMATIC,,,88,false,625J161124,false,LATE,22788002,88,62423,true,UP,UP,DEPARTURE,63201,S
DEPARTURE,2024-03-24 01:08:00,,2024-03-24 01:08:00,10,,,true,1,87134,2024-03-24 01:18:00,false,AUTOMATIC,, 1,84,false,872O79M024,false,LATE,24671505,84,87134,true,DOWN,DOWN,DEPARTURE,87164,
DEPARTURE,2024-03-24 01:15:00,,2024-03-24 01:15:00,2,,,false,3,00000,2024-03-24 01:17:00,false,AUTOMATIC,, 2,88,false,872B64M024,false,LATE,24782000,88,87665,true,DOWN,DOWN,DEPARTURE,87671,
DEPARTURE,,,2024-03-24 01:17:30,0,,,false,3,00000,2024-03-24 01:17:00,false,MANUAL,,,84,false,865B76M024,false,ON TIME,24676004,84,86219,true,,,DEPARTURE,86223,
DEPARTURE,,,2024-03-24 01:22:30,4,,,false,3,00000,2024-03-24 01:18:00,false,AUTOMATIC,,,88,false,535E921124,false,EARLY,21788001,88,53250,true,UP,UP,DEPARTURE,53241,H
ARRIVAL,2024-03-24 01:09:00,,2024-03-24 01:09:00,10,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,, 2,88,false,879W18M923,false,LATE,22721000,88,63405,true,DOWN,DOWN,ARRIVAL,63305,
DEPARTURE,,,2024-03-24 01:06:00,12,,,true,3,87704,2024-03-24 01:18:00,false,AUTOMATIC,, 3,88,false,879W00M024,false,LATE,22721000,88,87704,true,UP,UP,DEPARTURE,87701,
DEPARTURE,,,2024-03-24 00:30:00,48,,,true,2,54304,2024-03-24 01:18:00,false,AUTOMATIC,,,61,false,545Y51M024,false,LATE,21704001,61,54304,true,DOWN,DOWN,DEPARTURE,54245,F
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:20:00,1,,,true,,88466,2024-03-24 01:19:00,false,AUTOMATIC,, 3,80,true,882M83M024,false,EARLY,24650005,80,88466,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,3,,,false,3,00000,2024-03-24 01:16:00,false,AUTOMATIC,, 2,80,false,872N82M024,false,EARLY,24606004,80,89411,true,DOWN,DOWN,DEPARTURE,89402,
ARRIVAL,,,2024-03-24 01:17:00,2,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,,,80,false,885K72M124,false,LATE,24653005,80,88411,true,,,ARRIVAL,88410,
ARRIVAL,2024-03-24 01:22:00,,2024-03-24 01:22:00,2,,,false,2,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 2,80,false,872N82M024,false,EARLY,24606004,80,89402,true,DOWN,DOWN,ARRIVAL,89403,
DEPARTURE,2024-03-24 01:06:00,,2024-03-24 01:06:00,12,,,true,1,51011,2024-03-24 01:18:00,false,AUTOMATIC,, 2,79,false,522R74M923,false,LATE,27936004,79,51011,true,DOWN,DOWN,DEPARTURE,51009,D
ARRIVAL,2024-03-24 01:18:00,,2024-03-24 01:18:00,1,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,,,33,false,522W66M024,false,LATE,21381001,33,50405,true,DOWN,DOWN,ARRIVAL,50401,
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:19:30,0,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,, 4,80,false,882S80M024,false,ON TIME,24655005,80,88468,true,DOWN,DOWN,ARRIVAL,88483,S
DEPARTURE,,,2024-03-24 01:19:30,1,,,false,5,00000,2024-03-24 01:18:00,false,AUTOMATIC,,,84,false,871B81M024,false,EARLY,24620204,84,86051,true,DOWN,DOWN,DEPARTURE,86087,F
ARRIVAL,2024-03-24 01:18:00,,2024-03-24 01:17:30,2,,,true,2,87159,2024-03-24 01:19:00,false,AUTOMATIC,, 1,84,false,872K77M024,false,LATE,24671405,84,87159,true,DOWN,DOWN,ARRIVAL,87164,
DEPARTURE,,,2024-03-24 01:21:00,3,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,,,88,false,875G78M124,false,EARLY,24788005,88,87700,true,UP,UP,DEPARTURE,87640,
DEPARTURE,2024-03-24 01:18:00,,2024-03-24 01:18:00,0,,,true,2,73251,2024-03-24 01:18:00,false,AUTOMATIC,,,25,false,735R861124,false,ON TIME,25506005,25,73251,true,DOWN,DOWN,DEPARTURE,73253,D
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:20:00,1,,,true,1,73253,2024-03-24 01:19:00,false,AUTOMATIC,, 1,25,false,735R861124,false,EARLY,25506005,25,73253,true,DOWN,DOWN,ARRIVAL,73663,D
DEPARTURE,2024-03-24 01:17:00,,2024-03-24 01:17:00,0,,,true,6,45603,2024-03-24 01:17:00,false,AUTOMATIC,, 2,88,false,541P00M024,false,ON TIME,22727100,88,45603,true,DOWN,DOWN,DEPARTURE,45402,S
DEPARTURE,2024-03-24 01:05:00,,2024-03-24 01:05:00,13,,,false,4,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 4,80,false,872M66M024,false,LATE,24652005,80,88492,true,DOWN,DOWN,DEPARTURE,88491,S
DEPARTURE,2024-03-24 01:18:00,,2024-03-24 01:18:00,0,,,true,5,87219,2024-03-24 01:18:00,false,AUTOMATIC,,11,84,false,871B01M124,false,ON TIME,24620204,84,87219,true,DOWN,DOWN,DEPARTURE,87261,S
DEPARTURE,2024-03-24 01:11:00,,2024-03-24 01:11:00,5,,,true,2,78514,2024-03-24 01:16:00,false,AUTOMATIC,,,71,false,785F991124,false,LATE,25450000,71,78514,true,UP,UP,DEPARTURE,78519,
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:16:00,3,,,true,,77301,2024-03-24 01:19:00,false,AUTOMATIC,, 8,71,true,785F991124,false,LATE,25450000,71,77301,true,UP,UP,DESTINATION,,
DEPARTURE,,,2024-03-24 01:13:30,5,,,false,4,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,84,false,745C771024,false,LATE,24676004,84,87102,true,DOWN,DOWN,DEPARTURE,87099,
DEPARTURE,,,2024-03-24 01:09:00,9,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,,,84,false,872O79M024,false,LATE,24671505,84,87164,true,DOWN,DOWN,DEPARTURE,87159,
DEPARTURE,2024-03-24 00:56:00,,2024-03-24 00:56:30,22,,,true,2,51007,2024-03-24 01:18:00,false,AUTOMATIC,, 2,79,false,522D76M923,false,LATE,24936004,79,51007,true,DOWN,DOWN,DEPARTURE,51005,D
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,1,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 1,30,false,879I04M124,false,EARLY,22218000,30,52082,true,UP,UP,DEPARTURE,52080,
DEPARTURE,,,2024-03-24 01:20:30,1,,,true,3,89733,2024-03-24 01:19:00,false,AUTOMATIC,,,80,false,892R79M124,false,EARLY,24605004,80,89733,true,DOWN,DOWN,DEPARTURE,89731,
DEPARTURE,,,2024-03-24 01:17:00,1,,,false,1,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 1,80,false,885K72M124,false,LATE,24653005,80,88411,true,UP,UP,DEPARTURE,88410,
DEPARTURE,2024-03-24 01:18:00,,2024-03-24 01:18:00,0,,,true,1,52074,2024-03-24 01:18:00,false,AUTOMATIC,, 2,30,false,873H73M024,false,ON TIME,22216001,30,52074,true,DOWN,DOWN,DEPARTURE,52078,D
ARRIVAL,2024-03-24 01:19:00,,2024-03-24 01:19:30,1,,,true,1,54103,2024-03-24 01:20:00,false,AUTOMATIC,, 4,88,false,545E781124,false,LATE,21788001,88,54103,true,DOWN,DOWN,ARRIVAL,53309,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:17:00,3,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 2,84,false,872L81M024,false,LATE,24629204,84,86047,true,DOWN,DOWN,ARRIVAL,86049,
DEPARTURE,,,2024-03-24 01:22:00,3,,,false,2,00000,2024-03-24 01:19:00,false,AUTOMATIC,,,88,false,875G78M124,false,EARLY,24788005,88,87640,true,UP,UP,DEPARTURE,87638,L
ARRIVAL,2024-03-24 01:24:00,,2024-03-24 01:24:00,3,,,false,3,00000,2024-03-24 01:21:00,false,AUTOMATIC,,,88,false,875G78M124,false,EARLY,24788005,88,87638,true,UP,UP,ARRIVAL,87639,
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,1,,,false,2,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,30,false,529I07M124,false,EARLY,22215003,30,52080,true,DOWN,DOWN,DEPARTURE,52082,
ARRIVAL,,,2024-03-24 01:25:30,5,,,true,5,53241,2024-03-24 01:20:00,false,AUTOMATIC,,,88,false,535E921124,false,EARLY,21788001,88,53241,true,,,ARRIVAL,53306,
DEPARTURE,2024-03-24 01:14:00,,2024-03-24 01:14:00,4,,,true,1,87212,2024-03-24 01:18:00,false,AUTOMATIC,,16,84,false,875Y37M124,false,LATE,24676004,84,87212,true,DOWN,DOWN,DEPARTURE,87286,W
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,0,,,true,3,70261,2024-03-24 01:19:00,false,AUTOMATIC,, 3,29,false,722N93M024,false,ON TIME,22209000,29,70261,true,DOWN,DOWN,DEPARTURE,70215,S
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,0,,,true,,87131,2024-03-24 01:19:00,false,AUTOMATIC,, 4,84,false,875V77M124,false,ON TIME,24676004,84,87131,true,DOWN,DOWN,DEPARTURE,87119,
DEPARTURE,2024-03-24 01:07:00,,2024-03-24 01:07:00,11,,,false,3,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,84,false,872F79M024,false,LATE,24673605,84,87170,true,DOWN,DOWN,DEPARTURE,87171,S
ARRIVAL,,,2024-03-24 01:20:00,0,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,,,84,false,872Z941024,false,ON TIME,24672104,84,87216,true,,,ARRIVAL,87215,
ARRIVAL,2024-03-24 01:08:00,,2024-03-24 01:07:30,12,,,true,1,51009,2024-03-24 01:19:00,false,AUTOMATIC,, 2,79,false,522R74M923,false,LATE,27936004,79,51009,true,DOWN,DOWN,ARRIVAL,51007,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:17:00,2,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,, 2,80,false,871S74M024,false,LATE,24604004,80,89149,true,DOWN,DOWN,ARRIVAL,89501,
ARRIVAL,2024-03-24 01:09:00,,2024-03-24 01:09:00,10,,,true,1,87701,2024-03-24 01:19:00,false,AUTOMATIC,, 4,88,false,879W00M024,false,LATE,22721000,88,87701,true,UP,UP,ARRIVAL,87700,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:20:30,0,,,true,1,51016,2024-03-24 01:20:00,false,AUTOMATIC,, 1,79,false,522B78M024,false,ON TIME,21936004,79,51016,true,DOWN,DOWN,ARRIVAL,51014,
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:16:00,4,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 2,21,false,471K981024,false,LATE,21899002,21,48425,true,DOWN,DOWN,ARRIVAL,48502,
ARRIVAL,2024-03-24 01:25:00,,2024-03-24 01:25:00,4,,,true,,50311,2024-03-24 01:21:00,false,AUTOMATIC,, 2,21,true,522K26M024,false,EARLY,21943001,21,50311,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2024-03-24 01:19:30,1,,,false,6,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 1,88,false,629W211024,false,EARLY,22720000,88,87631,true,DOWN,DOWN,DEPARTURE,87637,
ARRIVAL,2024-03-24 01:27:00,,2024-03-24 01:27:00,7,,,true,16,72277,2024-03-24 01:20:00,false,AUTOMATIC,, 3,30,false,725D70M024,false,EARLY,22216001,30,72277,true,DOWN,DOWN,ARRIVAL,72271,
DEPARTURE,2024-03-24 01:03:00,,2024-03-24 01:03:30,16,,,true,10,81501,2024-03-24 01:19:00,false,AUTOMATIC,, 1,25,false,731C38M923,false,LATE,25370002,25,81501,true,DOWN,DOWN,DEPARTURE,81606,D
ARRIVAL,2024-03-24 00:47:00,,2024-03-24 00:47:00,33,,,true,,87701,2024-03-24 01:20:00,false,AUTOMATIC,, 5,88,true,872N80M024,false,LATE,24782000,88,87701,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:17:00,3,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 2,88,false,629W19M923,false,LATE,22720000,88,87909,true,DOWN,DOWN,ARRIVAL,87911,
DEPARTURE,2024-03-24 01:17:00,,2024-03-24 01:17:00,1,,,false,3,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,80,false,872S78M024,false,LATE,24604004,80,88487,true,DOWN,DOWN,DEPARTURE,88488,
ARRIVAL,2024-03-24 01:05:00,,2024-03-24 01:05:00,10,,,true,,75352,2024-03-24 01:15:00,false,MANUAL,I87,,42,true,756Q101024,false,LATE,53693803,42,75352,true,,,DESTINATION,,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:21:00,0,,,true,,87021,2024-03-24 01:21:00,false,AUTOMATIC,, 1,84,true,861A03M024,false,ON TIME,24632104,84,87021,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 01:18:00,,2024-03-24 01:18:30,2,,,false,5,00000,2024-03-24 01:20:00,false,AUTOMATIC,,B,80,false,885K72M124,false,LATE,24653005,80,88410,true,UP,UP,ARRIVAL,88411,R
ARRIVAL,2024-03-24 01:11:00,,2024-03-24 01:10:30,10,,,true,1,87159,2024-03-24 01:20:00,false,AUTOMATIC,, 2,84,false,872O79M024,false,LATE,24671505,84,87159,true,UP,UP,ARRIVAL,87162,
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,0,,,true,3,88466,2024-03-24 01:19:00,false,AUTOMATIC,, 4,80,false,882N68M024,false,ON TIME,24657005,80,88466,true,DOWN,DOWN,DEPARTURE,88697,
DEPARTURE,2024-03-24 01:17:00,,2024-03-24 01:17:00,1,,,false,4,00000,2024-03-24 01:18:00,false,AUTOMATIC,, 2,80,false,872N80N923,false,LATE,24606004,80,89407,true,DOWN,DOWN,DEPARTURE,89408,
DEPARTURE,2024-03-24 01:16:00,,2024-03-24 01:16:00,3,,,true,8,89475,2024-03-24 01:19:00,false,AUTOMATIC,, 3,80,false,895J76M124,false,LATE,24647005,80,89475,true,DOWN,DOWN,DEPARTURE,89461,3
ARRIVAL,2024-03-24 01:18:00,,2024-03-24 01:18:00,3,,,true,,87671,2024-03-24 01:21:00,false,AUTOMATIC,, 2,88,true,872B64M024,false,LATE,24782000,88,87671,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 01:10:00,,2024-03-24 01:10:00,10,,,true,1,87171,2024-03-24 01:20:00,false,AUTOMATIC,, 3,84,false,872F79M024,false,LATE,24673605,84,87171,true,DOWN,DOWN,ARRIVAL,87177,
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:19:30,1,,,true,3,87980,2024-03-24 01:20:00,false,AUTOMATIC,, 3,88,false,871H98M024,false,LATE,24746000,88,87980,true,DOWN,DOWN,ARRIVAL,88103,
DEPARTURE,,,2024-03-24 01:20:00,1,,,false,1,00000,2024-03-24 01:19:00,false,AUTOMATIC,, 2,84,false,872Z941024,false,EARLY,24672104,84,87216,true,UP,UP,DEPARTURE,87215,W
DEPARTURE,2024-03-24 01:18:00,,2024-03-24 01:18:30,1,,,false,3,00000,2024-03-24 01:19:00,false,AUTOMATIC,,,33,false,522W66M024,false,LATE,21381001,33,50405,true,DOWN,DOWN,DEPARTURE,50401,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:21:00,1,,,true,1,51013,2024-03-24 01:20:00,false,AUTOMATIC,, 3,79,false,522D78M024,false,EARLY,24936004,79,51013,true,DOWN,DOWN,ARRIVAL,51011,
ARRIVAL,,,2024-03-24 01:21:00,1,,,true,1,53248,2024-03-24 01:20:00,false,AUTOMATIC,,,88,false,535E761124,false,EARLY,21788001,88,53248,true,,,ARRIVAL,53309,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:20:30,0,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 1,30,false,879I04M124,false,ON TIME,22218000,30,52080,true,UP,UP,ARRIVAL,52078,
ARRIVAL,,,2024-03-24 01:20:00,0,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,,,84,false,865B76M024,false,ON TIME,24676004,84,86223,true,,,ARRIVAL,86225,
ARRIVAL,2024-03-24 01:10:00,,2024-03-24 01:10:00,10,,,true,1,86066,2024-03-24 01:20:00,false,AUTOMATIC,, 4,84,false,865B781024,false,LATE,24676004,84,86066,true,UP,UP,ARRIVAL,86065,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:21:00,1,,,false,2,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 2,80,false,882R78M923,false,EARLY,24605004,80,89445,true,DOWN,DOWN,ARRIVAL,89446,
ARRIVAL,2024-03-24 01:23:00,,2024-03-24 01:23:00,2,,,true,,88254,2024-03-24 01:21:00,false,AUTOMATIC,, 1,88,true,885F68M024,false,EARLY,24788005,88,88254,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 00:20:00,,2024-03-24 00:20:00,3,,,true,,08600,2024-03-24 00:23:00,false,MANUAL,,,60,true,085K711024,false,LATE,13573015,60,08600,false,,,ARRIVAL,,
DEPARTURE,2024-03-24 00:25:00,,2024-03-24 00:25:00,3,,,true,,08600,2024-03-24 00:28:00,false,MANUAL,,,60,true,085K711024,false,LATE,13573015,60,08600,false,,,DEPARTURE,,
ARRIVAL,,,2024-03-24 01:19:30,1,,,false,1,00000,2024-03-24 01:20:00,false,AUTOMATIC,,,30,false,873H73M024,false,LATE,22216001,30,52078,true,,,ARRIVAL,52088,
ARRIVAL,,,2024-03-24 01:21:30,1,,,true,1,87222,2024-03-24 01:20:00,false,AUTOMATIC,,,88,false,871A80M124,false,EARLY,24747000,88,87222,true,,,ARRIVAL,87616,
DEPARTURE,2024-03-24 01:15:00,,2024-03-24 01:15:00,4,,,false,4,00000,2024-03-24 01:19:00,false,AUTOMATIC,, 2,21,false,521F70M024,false,LATE,21939001,21,50113,true,DOWN,DOWN,DEPARTURE,50105,
DEPARTURE,2024-03-24 01:20:00,,2024-03-24 01:20:30,1,,,true,2,50328,2024-03-24 01:19:00,false,AUTOMATIC,, 4,21,false,522K28M024,false,EARLY,21943001,21,50328,true,DOWN,DOWN,DEPARTURE,50251,A
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:21:00,1,,,true,2,74023,2024-03-24 01:20:00,false,AUTOMATIC,, 1,25,false,732R85M024,false,EARLY,25506005,25,74023,true,DOWN,DOWN,ARRIVAL,74233,D
ARRIVAL,2024-03-24 00:58:00,,2024-03-24 00:58:00,22,,,true,1,51005,2024-03-24 01:20:00,false,AUTOMATIC,, 2,79,false,522D76M923,false,LATE,24936004,79,51005,true,DOWN,DOWN,ARRIVAL,51004,
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:20:00,1,,,false,1,00000,2024-03-24 01:21:00,false,AUTOMATIC,, 2,80,false,881H30M923,false,LATE,24602004,80,88279,true,DOWN,DOWN,ARRIVAL,88284,
DEPARTURE,,,2024-03-24 01:25:30,6,,,true,5,53241,2024-03-24 01:19:00,false,AUTOMATIC,, 1,88,false,535E921124,false,EARLY,21788001,88,53241,true,UP,UP,DEPARTURE,53306,H
DEPARTURE,,,2024-03-24 00:32:00,48,,,false,4,00000,2024-03-24 01:20:00,false,AUTOMATIC,,,61,false,545Y51M024,false,LATE,21704001,61,54245,true,DOWN,DOWN,DEPARTURE,54238,S
ARRIVAL,2024-03-24 01:10:00,,2024-03-24 01:10:00,0,,,true,,00000,2024-03-24 01:10:00,true,MANUAL,I8M,,05,true,886N311024,false,ON TIME,53790125,05,87246,true,,,DESTINATION,,
DEPARTURE,,,2024-03-24 01:21:00,2,,,true,5,53248,2024-03-24 01:19:00,false,AUTOMATIC,, 2,88,false,535E761124,false,EARLY,21788001,88,53248,true,UP,UP,DEPARTURE,53309,H
DEPARTURE,,,2024-03-24 01:21:00,1,,,false,5,00000,2024-03-24 01:20:00,false,AUTOMATIC,,,21,false,522H74M923,false,EARLY,21913000,21,47250,true,DOWN,DOWN,DEPARTURE,47221,
DEPARTURE,,,2024-03-24 01:21:00,1,,,true,3,87215,2024-03-24 01:20:00,false,AUTOMATIC,,,84,false,872Z941024,false,EARLY,24672104,84,87215,true,DOWN,DOWN,DEPARTURE,87286,U
DEPARTURE,2024-03-24 01:20:00,,2024-03-24 01:20:00,1,,,true,2,54238,2024-03-24 01:19:00,false,AUTOMATIC,, 6,88,false,542B88M124,false,EARLY,21724000,88,54238,true,DOWN,DOWN,DEPARTURE,54202,1
ARRIVAL,,,2024-03-24 01:25:30,4,,,true,4,70261,2024-03-24 01:21:00,false,AUTOMATIC,I67,,54,false,656G521823,false,EARLY,54761100,54,70261,true,,,ARRIVAL,70201,
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:30,10,,,false,2,00000,2024-03-24 01:20:00,false,AUTOMATIC,, 2,88,false,879W18M923,false,LATE,22721000,88,63405,true,DOWN,DOWN,DEPARTURE,63305,S
DEPARTURE,2024-03-24 00:51:00,,2024-03-24 00:51:30,5,,,true,2,06211,2024-03-24 00:46:00,false,MANUAL,,,60,false,065V53M024,false,EARLY,13560015,60,06211,true,,,DEPARTURE,06345,
ARRIVAL,2024-03-24 01:00:00,,2024-03-24 01:00:00,0,,,true,,00000,2024-03-24 01:00:00,true,MANUAL,I73,,42,true,896Z081923,false,ON TIME,53693803,42,88433,true,,,DESTINATION,,
ARRIVAL,,,,0,,,false,,,2024-03-24 01:21:00,false,AUTOMATIC,,,84,false,871B01M124,true,OFF ROUTE,24620204,84,87250,,,,ARRIVAL,,
DEPARTURE,2024-03-24 01:24:00,,2024-03-24 01:24:00,5,,,true,8,87026,2024-03-24 01:19:00,false,AUTOMATIC,, 2,84,false,875N77M124,false,EARLY,24676004,84,87026,true,DOWN,DOWN,DEPARTURE,87028,C
ARRIVAL,,,2024-03-24 01:24:30,3,,,true,3,87031,2024-03-24 01:21:00,false,AUTOMATIC,,,84,false,875C831024,false,EARLY,24676004,84,87031,true,,,ARRIVAL,87026,
DEPARTURE,,,2024-03-24 01:21:30,1,,,true,2,87222,2024-03-24 01:20:00,false,AUTOMATIC,, 1,88,false,871A80M124,false,EARLY,24747000,88,87222,true,DOWN,DOWN,DEPARTURE,87616,S
DEPARTURE,,,2024-03-24 01:20:00,0,,,false,2,00000,2024-03-24 01:20:00,false,MANUAL,,,84,false,865B76M024,false,ON TIME,24676004,84,86223,true,,,DEPARTURE,86225,
DEPARTURE,2024-03-24 00:58:00,,2024-03-24 00:58:00,22,,,true,1,86301,2024-03-24 01:20:00,false,AUTOMATIC,, 2,84,false,862T75M024,false,LATE,24631204,84,86301,true,DOWN,DOWN,DEPARTURE,86302,
DEPARTURE,,,2024-03-24 01:06:30,14,,,true,8,86069,2024-03-24 01:20:00,false,AUTOMATIC,,S,84,false,865L79M124,false,LATE,24676004,84,86069,true,DOWN,DOWN,DEPARTURE,86080,
